"x","y","group","day"
348.389454654956,490.545169891114,"control",NA
347.545575029286,491.96200178114,"control",NA
346.718097246624,492.973260280698,"control",NA
348.815452275547,492.230801605969,"control",NA
347.474131326842,490.411787148301,"control",NA
346.534872569197,492.439846068572,"control",NA
348.463787662489,491.622269878565,"control",NA
346.289555014575,490.395466662483,"control",NA
357.785115102219,496.8224852323,"control",NA
354.343515009988,497.602740775068,"control",NA
356.238885697811,498.04707336173,"control",NA
356.969992129582,497.509596579424,"control",NA
356.654285230748,499.496868354589,"control",NA
357.30986905759,498.638245430195,"control",NA
358.081135968745,497.687185637984,"control",NA
353.310841635642,496.413538649397,"control",NA
356.281638178282,498.923682565236,"control",NA
356.4519588952,496.66073694579,"control",NA
354.778339183772,495.605615403313,"control",NA
354.594550339452,498.855559476726,"control",NA
352.959463416969,498.124065268371,"control",NA
355.495525342874,499.63804375495,"control",NA
351.370600516484,499.746176590219,"control",NA
354.55153432141,499.101605526544,"control",NA
352.755355077393,499.092146380501,"control",NA
353.681596550907,499.508120407109,"control",NA
354.667436818507,498.611808113353,"control",NA
352.536046866091,498.308502814065,"control",NA
351.798757493773,499.629540611347,"control",NA
353.311215880759,500.365592761731,"control",NA
353.1094397825,498.586327685867,"control",NA
352.839872176649,497.68708768014,"control",NA
351.221940462587,499.635010405905,"control",NA
355.58892242958,501.068688819336,"control",NA
352.96772762024,499.949012182889,"control",NA
361.985887649433,494.354498673632,"control",NA
361.423258649248,495.476875518893,"control",NA
360.608279620771,494.767455201285,"control",NA
361.470506350711,497.151784414452,"control",NA
362.85325529053,494.918811076331,"control",NA
361.431856117553,496.420221599083,"control",NA
363.165120048457,493.507305441371,"control",NA
362.982285546796,492.909609398583,"control",NA
363.404795369538,492.46327271558,"control",NA
360.781318872371,487.044572866661,"control",NA
362.21905043635,491.332369926138,"control",NA
363.22723101684,489.149485255649,"control",NA
361.011900007176,490.118734328822,"control",NA
360.427058505281,488.838799601985,"control",NA
361.090497091145,490.516235053138,"control",NA
361.545466785897,490.270272623408,"control",NA
363.096944330137,490.317063044607,"control",NA
361.871914335794,492.075345747584,"control",NA
358.045506499273,488.712486703353,"control",NA
359.841386478876,489.455284268903,"control",NA
360.338627519036,487.828785466711,"control",NA
362.317420290008,483.512980520445,"control",NA
364.181009025424,485.730840897987,"control",NA
362.443195756044,486.685291723562,"control",NA
361.827428237449,486.915371691528,"control",NA
361.910108885634,484.415380520605,"control",NA
361.631497605528,485.338575259916,"control",NA
364.445258941488,486.181498957391,"control",NA
363.774899439871,491.656930636689,"control",NA
362.862313839588,490.744058645867,"control",NA
362.926759966721,488.032122922791,"control",NA
362.402349955369,485.079383127438,"control",NA
361.355037146683,486.897749744946,"control",NA
362.832875880211,485.39031772857,"control",NA
350.551836185382,522.079811418649,"control",NA
349.976120481561,523.308859512763,"control",NA
349.726728807052,523.727125927729,"control",NA
349.698933600547,519.851153151263,"control",NA
348.183708134895,520.775342605721,"control",NA
352.334079639368,522.227078134832,"control",NA
351.467018067951,514.532386827713,"control",NA
350.748485424735,517.144712249408,"control",NA
347.808228484957,518.900374593173,"control",NA
355.079023479196,518.717286356318,"control",NA
350.582234686951,517.538909094091,"control",NA
351.978863683508,518.999598567745,"control",NA
351.633117100985,518.328801254542,"control",NA
353.026647181137,517.138514853824,"control",NA
350.157675820453,517.358630200783,"control",NA
351.951612708891,518.316385949186,"control",NA
349.456788138064,516.091880040309,"control",NA
351.679286008679,516.395881358057,"control",NA
350.423099037452,518.009627507866,"control",NA
350.879687256003,519.800751783188,"control",NA
350.286205214856,517.470560803012,"control",NA
351.218079350084,519.066508597412,"control",NA
350.652016796247,525.191739792884,"control",NA
344.830380742797,523.218323155618,"control",NA
347.295516116197,525.324829300073,"control",NA
349.768990024044,526.075617927222,"control",NA
348.138488707941,522.82593835431,"control",NA
346.576414887393,524.189785956912,"control",NA
347.799478541034,523.29642265144,"control",NA
346.240712457686,524.786064364503,"control",NA
346.145803556595,525.925696434992,"control",NA
364.808783267332,524.213056720925,"control",NA
362.423962182173,522.625696604114,"control",NA
363.113011929679,522.63064835583,"control",NA
363.208724171289,524.479054562585,"control",NA
362.043018406321,525.153964084341,"control",NA
363.982545540917,522.532795831965,"control",NA
364.560210095751,523.418320195694,"control",NA
361.143117580149,523.239890233108,"control",NA
355.058742139797,528.653786810991,"control",NA
357.014379198492,529.015834808881,"control",NA
357.95212432764,527.714094459764,"control",NA
361.413494869759,526.506674614581,"control",NA
360.48846174419,527.173382486081,"control",NA
356.428310412492,525.725835242287,"control",NA
359.360225273035,524.289087229616,"control",NA
358.054154861543,523.116379259243,"control",NA
357.926110378612,525.300964335804,"control",NA
360.332312776322,524.131552500211,"control",NA
359.197836024025,524.803970386043,"control",NA
359.007214694705,524.052081125522,"control",NA
358.402752459562,525.821229154094,"control",NA
358.739925327611,522.943328572001,"control",NA
363.448500194812,513.623737516875,"control",NA
357.743166173629,516.039350806766,"control",NA
361.14111919933,517.168091371253,"control",NA
362.145701144979,518.830450801444,"control",NA
362.29343490374,519.999496062894,"control",NA
364.530417038754,515.981275447272,"control",NA
359.988348763055,517.498743379192,"control",NA
361.920810375913,515.908865916052,"control",NA
354.629832814392,527.824110478676,"control",NA
352.536782144237,525.580860897145,"control",NA
354.753195469986,527.643421846509,"control",NA
357.512209588755,523.171118292955,"control",NA
355.276827886259,520.642287441656,"control",NA
356.292420141076,521.078392899639,"control",NA
363.03182274646,518.56933653824,"control",NA
366.106866242746,519.577248322009,"control",NA
365.767543153818,520.380880495047,"control",NA
362.201305258084,521.223051435358,"control",NA
364.345954071663,520.066234473957,"control",NA
364.711742658236,520.77092576047,"control",NA
362.841744201751,522.64344040172,"control",NA
362.040036748345,520.864231721918,"control",NA
362.528796960358,523.053901988472,"control",NA
355.304965822191,520.204230146447,"control",NA
355.591328601414,520.133700486029,"control",NA
355.395453434375,520.305729860518,"control",NA
355.749734176451,527.063667828599,"control",NA
354.527260757707,524.898246810913,"control",NA
344.22756559279,519.35849770133,"control",NA
343.919964721043,521.115139259082,"control",NA
341.511206789224,516.360077747012,"control",NA
343.845159552432,518.050434107527,"control",NA
342.691410678208,521.25320712833,"control",NA
344.040908628852,519.930146999426,"control",NA
361.916071386293,522.079710307976,"control",NA
358.645150300257,521.128211435236,"control",NA
362.706408845655,521.597868169743,"control",NA
358.417431174595,523.195454017349,"control",NA
358.478395457681,524.49925411069,"control",NA
358.813091164635,521.961491284927,"control",NA
358.628496413538,521.501274211992,"control",NA
356.132246620761,519.852859493502,"control",NA
357.327841052363,519.941441663048,"control",NA
357.411522042055,520.222366534067,"control",NA
361.38677815147,508.743411755099,"control",NA
365.232082060968,510.551705257119,"control",NA
361.857277063567,507.389622404819,"control",NA
360.69675608693,508.284449476262,"control",NA
363.207622604732,508.398669849062,"control",NA
362.743151374808,510.256209331671,"control",NA
364.952945394686,505.470764649251,"control",NA
361.02360612466,506.724287512808,"control",NA
361.137224589887,506.609121978713,"control",NA
358.690928418782,507.062448379796,"control",NA
359.563356448362,508.386588838816,"control",NA
363.094094731388,508.602666267793,"control",NA
359.925053156524,508.005151514163,"control",NA
358.691467536525,510.166338734416,"control",NA
364.300914935282,503.71434147262,"control",NA
365.534163758747,505.694823014708,"control",NA
367.051193214182,503.78355129048,"control",NA
366.237119572333,502.325114511958,"control",NA
363.665568898365,504.202824732457,"control",NA
363.194225314861,503.684776325978,"control",NA
365.042341638243,504.175615706779,"control",NA
365.212333010372,503.972973026013,"control",NA
368.115866387718,505.914352691171,"control",NA
365.094945379876,507.905055383903,"control",NA
363.45107521347,506.205819996694,"control",NA
363.817448168801,504.989685832146,"control",NA
365.60477828401,508.05754567098,"control",NA
367.775021211321,507.744766721469,"control",NA
365.586750660737,506.528748919737,"control",NA
366.463519939254,505.460771983272,"control",NA
365.41322832685,506.851151676908,"control",NA
366.7501024735,506.387286713758,"control",NA
359.439807352979,507.65603656129,"control",NA
366.629528619521,506.076975135024,"control",NA
365.127007072584,504.046639168586,"control",NA
365.988521503333,508.5657137688,"control",NA
362.411721915714,506.953096418223,"control",NA
357.602807233516,504.003333768342,"control",NA
363.714156609168,507.063111093243,"control",NA
364.766484475467,504.633213565836,"control",NA
359.153860016718,506.208453231432,"control",NA
366.754636944634,507.972834211752,"control",NA
357.77403195346,503.655648041765,"control",NA
338.448980428854,513.837749233131,"control",NA
337.999349208838,517.883181062472,"control",NA
337.656504579382,515.960983920443,"control",NA
339.507051988058,513.815265647487,"control",NA
337.70574316777,515.324780625997,"control",NA
338.713584564004,514.565722711754,"control",NA
339.516842027716,513.997719261455,"control",NA
340.445159933107,516.831769325752,"control",NA
339.736003244456,513.917305709811,"control",NA
337.68434257584,518.783704834805,"control",NA
355.592469995547,514.273803847249,"control",NA
356.237656235378,514.549451766735,"control",NA
356.685193374735,514.46911844503,"control",NA
356.423289084803,515.96192664503,"control",NA
358.120290503697,517.594536694443,"control",NA
359.726996191306,518.753635529634,"control",NA
360.930470099566,520.369655011159,"control",NA
361.524693730596,521.368324396422,"control",NA
350.321259504918,526.879174606718,"control",NA
350.631184297032,524.077971569388,"control",NA
361.643864669215,505.30485800397,"control",NA
364.909448252044,506.329582169019,"control",NA
362.536030641264,498.858871716348,"control",NA
360.532195259974,499.312316006027,"control",NA
362.883164045209,504.967206139288,"control",NA
360.019092475603,503.73123109223,"control",NA
362.156005827383,503.395978202057,"control",NA
362.679591460286,503.315961637226,"control",NA
357.906837942449,502.494611684685,"control",NA
361.5270120711,504.001480119654,"control",NA
360.204587259872,506.211113940022,"control",NA
361.139403279231,501.525615581068,"control",NA
359.87524920177,505.635923502877,"control",NA
363.781133103695,505.854415430543,"control",NA
363.313971697925,505.285530027955,"control",NA
359.134858093008,501.361130971401,"control",NA
362.498990466221,502.491443639772,"control",NA
361.705648903817,505.541640048766,"control",NA
361.467480882721,504.01038256234,"control",NA
360.307882536366,503.440132811092,"control",NA
360.680359267231,505.06002127455,"control",NA
354.416970006388,521.837384759137,"control",NA
354.252870918996,519.951995550618,"control",NA
350.624865695792,526.87297218794,"control",NA
352.735303607958,526.468411395942,"control",NA
352.377882612706,526.937693877177,"control",NA
366.569643077718,518.282872652992,"control",NA
364.612186148122,521.077456307284,"control",NA
366.22038502195,518.345865839521,"control",NA
364.399075014707,518.944625346994,"control",NA
366.359458495429,520.078807529767,"control",NA
366.277209782832,523.548172272523,"control",NA
365.235336245284,523.343067184884,"control",NA
366.109714843761,522.943173904981,"control",NA
368.562306797122,517.10480989769,"control",NA
367.484314659554,516.605347721338,"control",NA
368.116921776695,517.924517501291,"control",NA
366.654254828736,516.473809775344,"control",NA
366.0697998838,516.10141271577,"control",NA
368.791812822581,517.278172957185,"control",NA
370.356021090622,524.45527239029,"control",NA
373.158239142885,520.198370886996,"control",NA
371.049713236071,521.04205133632,"control",NA
372.903885636763,520.524609512079,"control",NA
373.574702189138,520.392395778547,"control",NA
369.990689301331,523.802417582655,"control",NA
370.640785706441,519.221830298694,"control",NA
373.390086417662,520.786697343338,"control",NA
345.97215874035,511.61124557111,"control",NA
359.169658758841,514.170855150562,"control",NA
348.664283333977,512.493878616872,"control",NA
350.122650224056,511.567928505574,"control",NA
353.545811547196,515.995723743703,"control",NA
351.616285937536,516.395080692938,"control",NA
358.373566036566,511.108759601546,"control",NA
349.02999600632,514.309046569824,"control",NA
342.013632812742,489.25392088904,"control",NA
341.933404540623,486.913469449408,"control",NA
339.22717938819,491.409194834701,"control",NA
341.859869258735,491.877038035972,"control",NA
339.605124512103,488.441107779923,"control",NA
342.319002802495,486.845123780387,"control",NA
342.26161628249,487.540415747679,"control",NA
341.552622366559,491.188726209636,"control",NA
341.591057670672,486.595399353346,"control",NA
342.377281092889,488.666146291578,"control",NA
340.689964917755,489.022855505012,"control",NA
340.633074156679,488.654629588619,"control",NA
341.691494052448,487.337319152898,"control",NA
341.935281301037,489.16813427314,"control",NA
340.215229453522,490.987708778817,"control",NA
338.17081822461,490.290521116981,"control",NA
340.031581158739,489.375852288896,"control",NA
335.635120962076,495.691985889027,"control",NA
337.66563045077,498.09966716874,"control",NA
337.31698905079,495.665197589091,"control",NA
338.265850867229,493.599795821149,"control",NA
333.862979765254,497.050295049274,"control",NA
336.5049110541,498.298228358572,"control",NA
333.558459374347,499.421452423658,"control",NA
335.025212233592,498.316649148131,"control",NA
333.571489526175,499.492029208228,"control",NA
334.215742026215,499.936431542744,"control",NA
335.943059948681,496.925837128768,"control",NA
335.80209505931,498.264257111895,"control",NA
334.28368273553,496.197492425248,"control",NA
335.083782993855,499.945153883025,"control",NA
332.287130545951,495.175266829537,"control",NA
335.368466532077,491.193782771128,"control",NA
336.634898294837,492.739063763305,"control",NA
337.343635487619,491.841490772955,"control",NA
332.290485333875,493.706201619365,"control",NA
333.950910959777,491.611145133617,"control",NA
338.332867892861,500.665221977578,"control",NA
332.940422710835,501.311835446127,"control",NA
334.622859767187,500.700373800904,"control",NA
376.733169857139,491.992003220796,"control",NA
374.489722256984,490.565071598029,"control",NA
372.25746987922,491.149883312033,"control",NA
374.135212034575,489.993763992938,"control",NA
374.847705540576,491.133475648075,"control",NA
377.372217435111,494.539862110463,"control",NA
375.534473070395,490.244579081071,"control",NA
377.279366327741,489.73632047925,"control",NA
373.609673894893,490.220186376081,"control",NA
372.032766218622,491.205063661479,"control",NA
374.614516247882,489.812940410301,"control",NA
371.983195054375,488.962547678415,"control",NA
378.455580805269,490.621548419048,"control",NA
373.685375058158,490.0801858262,"control",NA
373.317485523022,490.517474216134,"control",NA
371.203186859568,490.950456849073,"control",NA
364.78444525148,493.182315007536,"control",NA
362.493152055252,498.220042809634,"control",NA
368.829768623231,493.083923206679,"control",NA
365.871920374348,492.076779437565,"control",NA
362.984062972048,496.506735656782,"control",NA
364.502273345964,496.165377026342,"control",NA
369.265673982676,491.771834673791,"control",NA
367.613175415324,493.815927984309,"control",NA
366.711980796618,492.229311391379,"control",NA
367.030498913942,490.677472643341,"control",NA
368.327832938928,490.557022542829,"control",NA
361.296023509524,497.091147571666,"control",NA
369.368904092311,493.445670097805,"control",NA
362.963993620415,492.014589977334,"control",NA
367.795169619437,492.098219100017,"control",NA
368.82176269329,498.489508519309,"control",NA
368.140783513313,495.676723424066,"control",NA
363.767931113763,490.446577885585,"control",NA
369.55261724686,491.290194270463,"control",NA
372.332787944513,498.21464560087,"control",NA
368.68628418667,494.619484539922,"control",NA
363.030898033754,492.158942009436,"control",NA
362.82434686952,494.220375881863,"control",NA
363.842987529562,493.157472747334,"control",NA
368.982081440677,495.422959856481,"control",NA
365.947549086393,491.180411504069,"control",NA
362.211494782012,491.845513359751,"control",NA
363.359335795486,494.328278465802,"control",NA
361.85999033647,496.652953318212,"control",NA
362.052361396365,495.512622415892,"control",NA
363.459621865522,494.864723837119,"control",NA
364.238807820288,495.397003995636,"control",NA
363.686228431309,494.47847803344,"control",NA
367.873768440182,496.857780944801,"control",NA
361.376882102093,489.720127110915,"control",NA
368.061033880148,492.886887542791,"control",NA
368.785438412681,492.786565294644,"control",NA
369.276273191835,495.796100429315,"control",NA
363.935108195229,492.200435154071,"control",NA
365.432497666812,491.638745359782,"control",NA
365.092389797329,494.750326879227,"control",NA
366.619951973427,491.42715129572,"control",NA
372.097163564169,491.615874100573,"control",NA
368.114180040733,495.696513994764,"control",NA
371.588033231228,495.085116575868,"control",NA
369.36498558518,493.305536709097,"control",NA
367.699148065498,492.2492819438,"control",NA
368.557988385978,495.906032929529,"control",NA
361.120237381369,489.065539158099,"control",NA
372.868843027394,495.151944839338,"control",NA
382.765879794607,533.594768045668,"control",NA
390.261065013665,530.668112722663,"control",NA
389.034913351097,528.657063252658,"control",NA
385.896123074965,529.719431589658,"control",NA
387.783415449888,529.488035649833,"control",NA
386.633822083483,531.46708565495,"control",NA
383.445366801077,532.33862809317,"control",NA
389.188679244065,530.838573593591,"control",NA
383.107866365917,533.082263259495,"control",NA
387.673973892771,530.595774005396,"control",NA
385.686383120712,528.38182954124,"control",NA
388.21790674999,529.05992743856,"control",NA
388.876155783746,529.897959126916,"control",NA
383.496101775044,532.242227464093,"control",NA
386.257359491319,529.907994167289,"control",NA
386.082399792949,528.938198319362,"control",NA
385.947967453114,530.891181359895,"control",NA
384.960508708888,531.854947383619,"control",NA
387.591406727948,528.648502025242,"control",NA
383.141098062142,532.947200463411,"control",NA
385.276613917556,530.116326101432,"control",NA
382.246643305543,533.390966847892,"control",NA
386.65007340243,531.557843858364,"control",NA
382.725982745664,534.845454638021,"control",NA
387.433504711455,532.023805568981,"control",NA
384.859451988362,529.644073068685,"control",NA
396.039601866045,525.571678645641,"control",NA
395.506967943233,525.657898650341,"control",NA
396.494639509229,526.677641015277,"control",NA
392.704346600385,525.226133380933,"control",NA
397.584166218284,526.053826592838,"control",NA
395.975967129871,525.295685628474,"control",NA
394.200707757169,525.474451305119,"control",NA
394.965351469512,526.955398311128,"control",NA
394.374562423832,524.615476698743,"control",NA
397.338294191947,528.383887713926,"control",NA
395.075349506986,526.757087898705,"control",NA
395.708039189211,523.241826893233,"control",NA
393.550748554005,527.324193399488,"control",NA
392.932959260854,525.901492656205,"control",NA
395.089329526854,529.655879870725,"control",NA
394.025743022556,526.561494349338,"control",NA
394.596412433453,530.681475538984,"control",NA
396.754235615768,526.830105327054,"control",NA
396.744938638692,525.465929045647,"control",NA
395.76285846855,527.093003468879,"control",NA
392.352111862215,530.661116653223,"control",NA
394.120228462326,527.351581518302,"control",NA
390.647965312977,530.317590826032,"control",NA
391.271014704635,528.772620487072,"control",NA
390.329900760843,527.872970630972,"control",NA
390.030766142293,526.648635008057,"control",NA
390.783299585049,530.05597155882,"control",NA
390.766174041957,529.664819485428,"control",NA
390.688534811987,527.821844075462,"control",NA
392.779697272481,525.77490753676,"control",NA
392.103401163926,528.534295707391,"control",NA
393.295648329508,526.187863711695,"control",NA
389.317772670618,530.096871143778,"control",NA
392.020840241513,545.492435910945,"control",NA
394.651894351629,547.651273852412,"control",NA
397.58285750223,548.062321834044,"control",NA
393.064690522812,549.264519724451,"control",NA
402.237212521219,535.219163854739,"control",NA
401.9242452145,535.992515601554,"control",NA
398.633916875618,539.006116216075,"control",NA
404.003013175275,536.31097529643,"control",NA
396.628164075842,537.490887596949,"control",NA
398.534732440357,539.037182774198,"control",NA
399.509344180165,536.926614814332,"control",NA
401.048377259399,537.89443072837,"control",NA
400.187519260788,536.617546046792,"control",NA
401.481926410186,536.016977972548,"control",NA
400.295782265872,536.528244625534,"control",NA
399.739587829289,538.650929966743,"control",NA
398.738808850689,540.346503922183,"control",NA
396.679298225293,538.278231220456,"control",NA
398.675830901104,538.859975179741,"control",NA
395.705142528369,539.627414086718,"control",NA
393.996053055898,538.748657706365,"control",NA
390.302623438676,538.335897927143,"control",NA
396.026935461768,541.457086790944,"control",NA
391.436264201368,544.282533857266,"control",NA
399.336872020643,539.45443740148,"control",NA
401.177151528422,538.529476208299,"control",NA
394.631050906105,538.414435948129,"control",NA
394.745166970766,537.706900855558,"control",NA
395.307911242711,538.279335878015,"control",NA
396.809431913588,537.116514803197,"control",NA
393.967828842767,537.923647401483,"control",NA
389.709910396391,539.693540151952,"control",NA
389.953670845249,539.254128395781,"control",NA
390.091941269547,540.013199206584,"control",NA
392.640546615747,538.462456011833,"control",NA
392.970115071556,538.220312395686,"control",NA
392.312583381957,536.187423414138,"control",NA
393.413963705771,539.735161907815,"control",NA
395.863792969655,540.293345303568,"control",NA
392.640564678715,540.489994650894,"control",NA
388.238268711625,538.037193962055,"control",NA
390.891603922144,538.688719725742,"control",NA
389.183500389281,538.891871037088,"control",NA
388.270627545095,537.892680151441,"control",NA
388.94282834287,539.174011200782,"control",NA
386.572594499991,539.138114789643,"control",NA
386.055750771012,540.635691671922,"control",NA
385.900666309951,536.846083470121,"control",NA
387.112658573078,540.073721756435,"control",NA
386.34816563504,540.471075821106,"control",NA
384.590822992001,541.551376236018,"control",NA
384.458309109392,541.67222330349,"control",NA
385.488113720676,541.710752534211,"control",NA
385.06247671862,540.094141708897,"control",NA
397.620685319825,534.412413448634,"control",NA
385.124334184836,539.893466957115,"control",NA
382.924829759067,539.348543851595,"control",NA
385.555790636202,538.532168877181,"control",NA
385.966192602934,536.116041548876,"control",NA
389.225846429701,538.569376406722,"control",NA
386.621417416323,537.905136067778,"control",NA
386.435377855453,537.311372701277,"control",NA
390.354744066771,537.484709756223,"control",NA
390.189679824991,538.863466851818,"control",NA
386.661546652115,540.879244868447,"control",NA
388.444012444896,539.138246738131,"control",NA
390.356638933361,536.097253768294,"control",NA
386.922252420302,540.993252993322,"control",NA
400.941374513137,539.237391778855,"control",NA
398.152609879736,541.320339976947,"control",NA
392.068209311001,542.702925475418,"control",NA
385.143874402608,538.68698711847,"control",NA
388.717578790365,537.840921730416,"control",NA
386.825465194811,541.579286325565,"control",NA
386.642923560916,539.62221806669,"control",NA
382.432262224528,542.420286570313,"control",NA
394.996868528931,537.059957862228,"control",NA
402.22069375985,536.994730152464,"control",NA
390.716987473592,540.255272830733,"control",NA
382.186859366216,541.026754765573,"control",NA
392.617343359133,538.69058027072,"control",NA
394.09025287558,536.126872482848,"control",NA
387.093584044626,538.250550270383,"control",NA
386.661856551838,539.776311138955,"control",NA
388.345139727152,537.443640572453,"control",NA
390.440438410603,542.175917278733,"control",NA
388.674084791948,537.377381189383,"control",NA
387.832997966044,539.170783745507,"control",NA
388.836734444479,537.811441405367,"control",NA
397.775544792643,535.199383710551,"control",NA
395.419951388544,539.640679630016,"control",NA
398.551230910401,515.550155456963,"control",NA
392.983405377256,515.74073160211,"control",NA
400.383374251162,514.896576121077,"control",NA
398.760475254478,517.984447774903,"control",NA
400.434831762182,517.298832963568,"control",NA
385.556019688231,522.20683568153,"control",NA
392.317450947489,521.423228629068,"control",NA
390.825542359638,523.200721080148,"control",NA
394.130937692483,525.090402098224,"control",NA
393.264514167689,522.36365338564,"control",NA
393.541301208591,522.652430275306,"control",NA
394.366638813193,522.530013289808,"control",NA
384.277353610101,529.068084505572,"control",NA
392.411259071501,521.453142677124,"control",NA
392.312181029227,520.010414355148,"control",NA
392.326752001927,522.995610667444,"control",NA
385.12369675323,520.78468570867,"control",NA
394.052410090221,525.601008459469,"control",NA
392.338324168086,522.695679759823,"control",NA
396.691617029992,526.165277130002,"control",NA
393.390006294546,521.300489784666,"control",NA
392.43976976213,519.94271357993,"control",NA
393.402269740418,520.832907268867,"control",NA
396.613660243596,522.458218233064,"control",NA
395.479330073836,522.396379542814,"control",NA
391.506608520867,520.191769531142,"control",NA
396.774972249008,524.237855510687,"control",NA
394.752658310065,521.905358211925,"control",NA
394.508673018874,522.82320605705,"control",NA
395.734671348271,523.22478802751,"control",NA
397.244493476231,524.310858104572,"control",NA
389.240462890978,519.683005827269,"control",NA
398.72785156903,515.757179293555,"control",NA
402.547870865678,513.195390955832,"control",NA
395.856651894108,511.999443889482,"control",NA
398.710679179795,515.118483810484,"control",NA
392.215536819088,513.643276410103,"control",NA
397.593523429413,514.438307256175,"control",NA
395.788701181454,510.538722491588,"control",NA
401.668618270364,512.959918209034,"control",NA
399.778410276469,514.781538298345,"control",NA
399.254845331086,513.279481251738,"control",NA
399.26429353278,513.483268329767,"control",NA
394.09575527616,511.730844145626,"control",NA
398.620667329694,513.170614040473,"control",NA
401.214029806748,514.702548321145,"control",NA
397.767604168455,513.35107432517,"control",NA
397.903262288987,514.457229433061,"control",NA
397.923614655333,513.577987450838,"control",NA
400.905692000117,514.333851628043,"control",NA
395.882147680352,511.131333223358,"control",NA
403.319088458197,513.64454109915,"control",NA
401.303448107222,518.73778146216,"control",NA
399.33071178601,520.590402371872,"control",NA
395.977050276386,517.753182391938,"control",NA
399.639936820019,519.500074223955,"control",NA
394.075549335366,519.709120810642,"control",NA
400.922785496435,520.264170988228,"control",NA
398.531000378592,519.6722640454,"control",NA
393.722851562141,517.302523517526,"control",NA
401.296002639627,519.113874234224,"control",NA
396.549304315637,519.040122127755,"control",NA
397.780993815323,520.102500965057,"control",NA
398.258157373692,517.099132291043,"control",NA
397.981617329236,519.44753397961,"control",NA
402.616001687191,516.132450686101,"control",NA
393.448204824307,517.252765188677,"control",NA
389.327057202927,527.100543658507,"control",NA
390.835968458245,526.209420759227,"control",NA
394.245733936255,525.042866961671,"control",NA
392.049472207944,524.329068805611,"control",NA
394.434543812341,523.814910021005,"control",NA
390.765201240614,528.207195787368,"control",NA
397.466987802336,521.948806240066,"control",NA
390.89063748856,519.330431332012,"control",NA
398.972219423729,522.06028392917,"control",NA
398.916335960467,519.511811144569,"control",NA
393.812869432429,520.159157069173,"control",NA
397.260505501712,519.273850753328,"control",NA
396.483209223414,518.789561151456,"control",NA
395.705653281462,519.962527211135,"control",NA
400.229284076732,520.47476191104,"control",NA
398.836344759833,522.657540369064,"control",NA
397.509503152817,519.087892262223,"control",NA
398.693786416475,519.80166539964,"control",NA
393.631123509129,517.734279140869,"control",NA
382.067047127959,558.276896252176,"control",NA
382.107643599112,559.308864391747,"control",NA
382.987735177065,557.943000395633,"control",NA
382.040236468228,559.107548250962,"control",NA
381.212441452292,557.155679654797,"control",NA
380.990196975587,556.856950037974,"control",NA
383.592956541931,549.506302781133,"control",NA
383.043005652203,554.730349627847,"control",NA
380.179942424874,558.526194248944,"control",NA
385.11887599456,559.80354040303,"control",NA
384.61015603204,547.667840290311,"control",NA
383.131692496611,546.295332782851,"control",NA
379.11792926504,557.110311237945,"control",NA
381.45523169159,555.844247604096,"control",NA
381.944634191725,555.002773048801,"control",NA
380.999084405453,557.011912222991,"control",NA
380.289663358036,556.210322313011,"control",NA
382.924214515915,558.681130300494,"control",NA
383.787864295895,556.478863829244,"control",NA
383.959547286444,553.257135931171,"control",NA
383.538174447269,553.706812206379,"control",NA
383.434072928204,556.53697524576,"control",NA
383.039779575106,555.580057376621,"control",NA
383.263260385266,557.555311889403,"control",NA
383.959008282038,555.606287018654,"control",NA
383.207467180024,555.836606817917,"control",NA
382.384139489211,552.662615680793,"control",NA
383.498769798197,556.162681401183,"control",NA
380.979765238846,554.954070730345,"control",NA
384.069661432818,552.334005753465,"control",NA
383.825482167909,553.215072549418,"control",NA
382.786671045244,550.077608875838,"control",NA
381.678741343285,552.197373120322,"control",NA
383.773816792997,552.675481847896,"control",NA
384.846037456575,551.010681779071,"control",NA
383.96155455349,545.155091203032,"control",NA
384.15748293976,550.087903534832,"control",NA
383.219728143425,549.402620487334,"control",NA
383.662870374726,545.235793788007,"control",NA
386.567332051708,552.71881784715,"control",NA
385.62221677704,551.373186796288,"control",NA
383.976623587127,549.348222259478,"control",NA
383.888474626493,548.59011618114,"control",NA
385.129643556336,549.085610545758,"control",NA
384.695120175068,557.409433590882,"control",NA
381.836579713585,554.783787859678,"control",NA
382.391695353616,551.675008515437,"control",NA
383.593898654827,553.038898575791,"control",NA
381.903614542516,554.906112030921,"control",NA
382.926063578635,547.237052599223,"control",NA
383.826262767483,547.633049404724,"control",NA
383.20312554375,548.833132157739,"control",NA
385.134295973235,548.031257543932,"control",NA
383.817971976307,550.58283473592,"control",NA
384.008687024721,555.313023018713,"control",NA
385.209281467499,547.84755735666,"control",NA
383.61038352804,548.555069224765,"control",NA
391.049549597866,550.092873857769,"control",NA
390.019178679216,551.131827741728,"control",NA
393.073488337456,550.671701615621,"control",NA
391.358181378808,551.863744356274,"control",NA
391.147388687443,555.168980559487,"control",NA
389.217644538157,556.371843460539,"control",NA
393.17740606956,555.828342402656,"control",NA
390.660727732117,555.237005187988,"control",NA
388.384496343132,557.758933783598,"control",NA
389.193454619711,557.462757691783,"control",NA
390.822053319672,559.038413901343,"control",NA
392.947617208806,558.653495068262,"control",NA
394.639792804693,557.873628633605,"control",NA
391.316002950898,558.173128844858,"control",NA
391.102466173227,557.154941568846,"control",NA
